transcript_id	gene_id	gene_name
ENST00000337137	ENSG00000054611	TBC1D22A
ENST00000441936	ENSG00000054611	TBC1D22A
ENST00000486163	ENSG00000054611	TBC1D22A
ENST00000407381	ENSG00000054611	TBC1D22A
ENST00000355704	ENSG00000054611	TBC1D22A
ENST00000394449	ENSG00000054611	TBC1D22A
ENST00000496139	ENSG00000054611	TBC1D22A
ENST00000472791	ENSG00000054611	TBC1D22A
ENST00000441162	ENSG00000054611	TBC1D22A
ENST00000406733	ENSG00000054611	TBC1D22A
ENST00000625149	ENSG00000280080	U51561.1
ENST00000623531	ENSG00000278881	FP325331.1
ENST00000624605	ENSG00000280312	RP1-111J24.1
ENST00000434707	ENSG00000224715	CITF22-49D8.1
ENST00000405369	ENSG00000218357	LL22NC03-75H12.2
ENST00000481625	ENSG00000218357	LL22NC03-75H12.2
ENST00000380990	ENSG00000205634	LINC00898
ENST00000609786	ENSG00000205634	LINC00898
ENST00000610069	ENSG00000205634	LINC00898
ENST00000423737	ENSG00000224271	RP11-191L9.4
ENST00000426452	ENSG00000224271	RP11-191L9.4
ENST00000438810	ENSG00000224271	RP11-191L9.4
ENST00000413815	ENSG00000232897	RP11-191L9.5
ENST00000449941	ENSG00000230345	RP13-455A7.1
ENST00000623760	ENSG00000279712	CTA-280A3.2
ENST00000457518	ENSG00000235154	CTA-280A3__B.2
ENST00000624219	ENSG00000278890	LL22NC03-27C5.1
ENST00000414483	ENSG00000238192	LL22NC03-121E8.4
ENST00000446364	ENSG00000229275	LL22NC03-121E8.3
ENST00000578320	ENSG00000266508	MIR3201
ENST00000453866	ENSG00000233179	RP11-536P6.3
ENST00000402357	ENSG00000219438	FAM19A5
ENST00000336769	ENSG00000219438	FAM19A5
ENST00000358295	ENSG00000219438	FAM19A5
ENST00000473898	ENSG00000219438	FAM19A5
ENST00000406880	ENSG00000219438	FAM19A5
ENST00000626321	ENSG00000281732	CTA-299D3.8
ENST00000630584	ENSG00000281732	CTA-299D3.8
ENST00000625694	ENSG00000281732	CTA-299D3.8
ENST00000580946	ENSG00000266887	MIR4535
ENST00000380981	ENSG00000205632	LINC01310
ENST00000433284	ENSG00000226142	RPL35P8
ENST00000623446	ENSG00000280199	RP1-34P24.3
ENST00000414287	ENSG00000188511	C22orf34
ENST00000498829	ENSG00000188511	C22orf34
ENST00000416411	ENSG00000188511	C22orf34
ENST00000343999	ENSG00000188511	C22orf34
ENST00000400023	ENSG00000188511	C22orf34
ENST00000405854	ENSG00000188511	C22orf34
ENST00000444628	ENSG00000188511	C22orf34
ENST00000625038	ENSG00000280224	CTA-722E9.1
ENST00000623197	ENSG00000279597	RP4-566L20.1
ENST00000581025	ENSG00000264139	MIR3667
ENST00000391625	ENSG00000212939	RP1-29C18.10
ENST00000393264	ENSG00000213279	RP1-29C18.9
ENST00000420902	ENSG00000235111	RP1-29C18.8
ENST00000447372	ENSG00000226954	RP5-983L19.2
ENST00000411210	ENSG00000223142	RN7SKP252
ENST00000398869	ENSG00000214727	RPL5P35
ENST00000438393	ENSG00000100425	BRD1
ENST00000216267	ENSG00000100425	BRD1
ENST00000404034	ENSG00000100425	BRD1
ENST00000404760	ENSG00000100425	BRD1
ENST00000457780	ENSG00000100425	BRD1
ENST00000479985	ENSG00000100425	BRD1
ENST00000459821	ENSG00000100425	BRD1
ENST00000494833	ENSG00000100425	BRD1
ENST00000624882	ENSG00000279345	RP3-522J7.7
ENST00000444011	ENSG00000236867	RP3-522J7.5
ENST00000565177	ENSG00000260613	RP3-522J7.6
ENST00000422315	ENSG00000229409	RP11-494O16.3
ENST00000621807	ENSG00000277771	Metazoa_SRP
ENST00000624617	ENSG00000279494	RP11-494O16.4
ENST00000216268	ENSG00000100426	ZBED4
ENST00000330817	ENSG00000182858	ALG12
ENST00000486602	ENSG00000182858	ALG12
ENST00000492791	ENSG00000182858	ALG12
ENST00000610245	ENSG00000273192	CITF22-1A6.3
ENST00000450207	ENSG00000184164	CRELD2
ENST00000404488	ENSG00000184164	CRELD2
ENST00000328268	ENSG00000184164	CRELD2
ENST00000483652	ENSG00000184164	CRELD2
ENST00000407217	ENSG00000184164	CRELD2
ENST00000403427	ENSG00000184164	CRELD2
ENST00000482956	ENSG00000184164	CRELD2
ENST00000498354	ENSG00000184164	CRELD2
ENST00000462253	ENSG00000184164	CRELD2
ENST00000444954	ENSG00000184164	CRELD2
ENST00000487969	ENSG00000184164	CRELD2
ENST00000623759	ENSG00000278869	CITF22-49E9.3
ENST00000360612	ENSG00000198355	PIM3
ENST00000467480	ENSG00000198355	PIM3
ENST00000617625	ENSG00000276753	MIR6821
ENST00000389983	ENSG00000188263	IL17REL
ENST00000341280	ENSG00000188263	IL17REL
ENST00000266182	ENSG00000138892	TTLL8
ENST00000433387	ENSG00000138892	TTLL8
ENST00000477219	ENSG00000138892	TTLL8
ENST00000395876	ENSG00000100427	MLC1
ENST00000311597	ENSG00000100427	MLC1
ENST00000483836	ENSG00000100427	MLC1
ENST00000442311	ENSG00000100427	MLC1
ENST00000470008	ENSG00000100427	MLC1
ENST00000545383	ENSG00000073146	MOV10L1
ENST00000262794	ENSG00000073146	MOV10L1
ENST00000419054	ENSG00000073146	MOV10L1
ENST00000395854	ENSG00000073146	MOV10L1
ENST00000395858	ENSG00000073146	MOV10L1
ENST00000475190	ENSG00000073146	MOV10L1
ENST00000540615	ENSG00000073146	MOV10L1
ENST00000434497	ENSG00000073146	MOV10L1
ENST00000395852	ENSG00000073146	MOV10L1
ENST00000354853	ENSG00000073146	MOV10L1
ENST00000623740	ENSG00000280395	RP5-898I4.1
ENST00000159647	ENSG00000073150	PANX2
ENST00000395842	ENSG00000073150	PANX2
ENST00000402472	ENSG00000073150	PANX2
ENST00000380909	ENSG00000170638	TRABD
ENST00000303434	ENSG00000170638	TRABD
ENST00000463233	ENSG00000170638	TRABD
ENST00000395827	ENSG00000170638	TRABD
ENST00000395829	ENSG00000170638	TRABD
ENST00000472677	ENSG00000170638	TRABD
ENST00000607943	ENSG00000273188	RP3-402G11.25
ENST00000608025	ENSG00000273253	RP3-402G11.26
ENST00000380903	ENSG00000073169	SELO
ENST00000611222	ENSG00000073169	SELO
ENST00000492092	ENSG00000073169	SELO
ENST00000610050	ENSG00000272836	RP3-402G11.27
ENST00000608016	ENSG00000273137	RP3-402G11.28
ENST00000248846	ENSG00000128159	TUBGCP6
ENST00000498611	ENSG00000128159	TUBGCP6
ENST00000439308	ENSG00000128159	TUBGCP6
ENST00000425018	ENSG00000128159	TUBGCP6
ENST00000491449	ENSG00000128159	TUBGCP6
ENST00000489511	ENSG00000128159	TUBGCP6
ENST00000473946	ENSG00000128159	TUBGCP6
ENST00000434349	ENSG00000128159	TUBGCP6
ENST00000415993	ENSG00000100429	HDAC10
ENST00000216271	ENSG00000100429	HDAC10
ENST00000626012	ENSG00000100429	HDAC10
ENST00000429374	ENSG00000100429	HDAC10
ENST00000454936	ENSG00000100429	HDAC10
ENST00000448072	ENSG00000100429	HDAC10
ENST00000483222	ENSG00000100429	HDAC10
ENST00000498366	ENSG00000100429	HDAC10
ENST00000477814	ENSG00000100429	HDAC10
ENST00000349505	ENSG00000100429	HDAC10
ENST00000497952	ENSG00000100429	HDAC10
ENST00000496235	ENSG00000100429	HDAC10
ENST00000471375	ENSG00000100429	HDAC10
ENST00000475965	ENSG00000100429	HDAC10
ENST00000476310	ENSG00000100429	HDAC10
ENST00000470378	ENSG00000100429	HDAC10
ENST00000496909	ENSG00000100429	HDAC10
ENST00000488270	ENSG00000100429	HDAC10
ENST00000489424	ENSG00000100429	HDAC10
ENST00000470965	ENSG00000100429	HDAC10
ENST00000497483	ENSG00000100429	HDAC10
ENST00000482213	ENSG00000100429	HDAC10
ENST00000497036	ENSG00000188130	MAPK12
ENST00000395780	ENSG00000188130	MAPK12
ENST00000488504	ENSG00000188130	MAPK12
ENST00000215659	ENSG00000188130	MAPK12
ENST00000622558	ENSG00000188130	MAPK12
ENST00000467891	ENSG00000188130	MAPK12
ENST00000496942	ENSG00000188130	MAPK12
ENST00000482969	ENSG00000188130	MAPK12
ENST00000497738	ENSG00000188130	MAPK12
ENST00000492218	ENSG00000188130	MAPK12
ENST00000395778	ENSG00000188130	MAPK12
ENST00000330651	ENSG00000185386	MAPK11
ENST00000395764	ENSG00000185386	MAPK11
ENST00000417877	ENSG00000185386	MAPK11
ENST00000495277	ENSG00000185386	MAPK11
ENST00000479818	ENSG00000196576	PLXNB2
ENST00000479701	ENSG00000196576	PLXNB2
ENST00000449103	ENSG00000196576	PLXNB2
ENST00000359337	ENSG00000196576	PLXNB2
ENST00000610984	ENSG00000196576	PLXNB2
ENST00000463165	ENSG00000196576	PLXNB2
ENST00000614805	ENSG00000196576	PLXNB2
ENST00000411680	ENSG00000196576	PLXNB2
ENST00000492578	ENSG00000196576	PLXNB2
ENST00000427829	ENSG00000196576	PLXNB2
ENST00000496720	ENSG00000196576	PLXNB2
ENST00000434732	ENSG00000196576	PLXNB2
ENST00000432455	ENSG00000196576	PLXNB2
ENST00000425954	ENSG00000196576	PLXNB2
ENST00000413817	ENSG00000205593	DENND6B
ENST00000495607	ENSG00000205593	DENND6B
ENST00000471942	ENSG00000205593	DENND6B
ENST00000433760	ENSG00000205593	DENND6B
ENST00000460087	ENSG00000205593	DENND6B
ENST00000453835	ENSG00000227484	XX-C283C717.1
ENST00000623684	ENSG00000279182	XX-C00717C00720L.1
ENST00000359139	ENSG00000100239	PPP6R2
ENST00000612753	ENSG00000100239	PPP6R2
ENST00000395741	ENSG00000100239	PPP6R2
ENST00000395744	ENSG00000100239	PPP6R2
ENST00000216061	ENSG00000100239	PPP6R2
ENST00000401672	ENSG00000100239	PPP6R2
ENST00000427222	ENSG00000100239	PPP6R2
ENST00000473283	ENSG00000100239	PPP6R2
ENST00000470046	ENSG00000100239	PPP6R2
ENST00000380817	ENSG00000100241	SBF1
ENST00000348911	ENSG00000100241	SBF1
ENST00000418590	ENSG00000100241	SBF1
ENST00000470434	ENSG00000100241	SBF1
ENST00000473724	ENSG00000100241	SBF1
ENST00000476293	ENSG00000100241	SBF1
ENST00000477234	ENSG00000100241	SBF1
ENST00000399627	ENSG00000100241	SBF1
ENST00000395738	ENSG00000128165	ADM2
ENST00000395737	ENSG00000128165	ADM2
ENST00000395733	ENSG00000100253	MIOX
ENST00000216075	ENSG00000100253	MIOX
ENST00000395732	ENSG00000100253	MIOX
ENST00000451761	ENSG00000100253	MIOX
ENST00000474879	ENSG00000100258	LMF2
ENST00000216080	ENSG00000100258	LMF2
ENST00000504717	ENSG00000100258	LMF2
ENST00000514938	ENSG00000100258	LMF2
ENST00000505981	ENSG00000100258	LMF2
ENST00000507607	ENSG00000100258	LMF2
ENST00000420993	ENSG00000025770	NCAPH2
ENST00000395698	ENSG00000025770	NCAPH2
ENST00000395701	ENSG00000025770	NCAPH2
ENST00000518394	ENSG00000025770	NCAPH2
ENST00000523045	ENSG00000025770	NCAPH2
ENST00000418794	ENSG00000025770	NCAPH2
ENST00000299821	ENSG00000025770	NCAPH2
ENST00000520297	ENSG00000025770	NCAPH2
ENST00000522048	ENSG00000025770	NCAPH2
ENST00000522304	ENSG00000025770	NCAPH2
ENST00000395693	ENSG00000130489	SCO2
ENST00000543927	ENSG00000130489	SCO2
ENST00000535425	ENSG00000130489	SCO2
ENST00000252785	ENSG00000130489	SCO2
ENST00000608319	ENSG00000272821	CTA-384D8.36
ENST00000395680	ENSG00000025708	TYMP
ENST00000395681	ENSG00000025708	TYMP
ENST00000252029	ENSG00000025708	TYMP
ENST00000487577	ENSG00000025708	TYMP
ENST00000395678	ENSG00000025708	TYMP
ENST00000476284	ENSG00000025708	TYMP
ENST00000425169	ENSG00000025708	TYMP
ENST00000487162	ENSG00000025708	TYMP
ENST00000468249	ENSG00000177989	ODF3B
ENST00000401779	ENSG00000177989	ODF3B
ENST00000329363	ENSG00000177989	ODF3B
ENST00000403326	ENSG00000177989	ODF3B
ENST00000405135	ENSG00000177989	ODF3B
ENST00000428989	ENSG00000177989	ODF3B
ENST00000463472	ENSG00000177989	ODF3B
ENST00000469660	ENSG00000177989	ODF3B
ENST00000437588	ENSG00000177989	ODF3B
ENST00000609178	ENSG00000272666	CTA-384D8.35
ENST00000609268	ENSG00000273272	CTA-384D8.34
ENST00000434237	ENSG00000226738	CTA-384D8.31
ENST00000395676	ENSG00000130487	KLHDC7B
ENST00000406915	ENSG00000217442	SYCE3
ENST00000402753	ENSG00000217442	SYCE3
ENST00000405237	ENSG00000205560	CPT1B
ENST00000312108	ENSG00000205560	CPT1B
ENST00000395650	ENSG00000205560	CPT1B
ENST00000360719	ENSG00000205560	CPT1B
ENST00000457250	ENSG00000205560	CPT1B
ENST00000497224	ENSG00000205560	CPT1B
ENST00000475238	ENSG00000205560	CPT1B
ENST00000423069	ENSG00000205560	CPT1B
ENST00000479886	ENSG00000205560	CPT1B
ENST00000476790	ENSG00000205560	CPT1B
ENST00000460853	ENSG00000205560	CPT1B
ENST00000461117	ENSG00000205560	CPT1B
ENST00000417176	ENSG00000205560	CPT1B
ENST00000492556	ENSG00000254413	CHKB-CPT1B
ENST00000453634	ENSG00000254413	CHKB-CPT1B
ENST00000452668	ENSG00000254413	CHKB-CPT1B
ENST00000406938	ENSG00000100288	CHKB
ENST00000492582	ENSG00000100288	CHKB
ENST00000464225	ENSG00000100288	CHKB
ENST00000471515	ENSG00000100288	CHKB
ENST00000484266	ENSG00000100288	CHKB
ENST00000481673	ENSG00000100288	CHKB
ENST00000479003	ENSG00000100288	CHKB
ENST00000468532	ENSG00000100288	CHKB
ENST00000489453	ENSG00000100288	CHKB
ENST00000476289	ENSG00000100288	CHKB
ENST00000463053	ENSG00000100288	CHKB
ENST00000465842	ENSG00000100288	CHKB
ENST00000380711	ENSG00000205559	CHKB-AS1
ENST00000609758	ENSG00000272940	CTA-384D8.33
ENST00000329492	ENSG00000008735	MAPK8IP2
ENST00000008876	ENSG00000008735	MAPK8IP2
ENST00000610191	ENSG00000100299	ARSA
ENST00000608497	ENSG00000100299	ARSA
ENST00000356098	ENSG00000100299	ARSA
ENST00000216124	ENSG00000100299	ARSA
ENST00000395621	ENSG00000100299	ARSA
ENST00000453344	ENSG00000100299	ARSA
ENST00000395619	ENSG00000100299	ARSA
ENST00000551731	ENSG00000100299	ARSA
ENST00000391267	ENSG00000212569	Y_RNA
ENST00000414786	ENSG00000251322	SHANK3
ENST00000445220	ENSG00000251322	SHANK3
ENST00000262795	ENSG00000251322	SHANK3
ENST00000384114	ENSG00000206841	RNU6-409P
ENST00000449652	ENSG00000225929	AC000036.4
ENST00000533930	ENSG00000100312	ACR
ENST00000216139	ENSG00000100312	ACR
ENST00000529621	ENSG00000100312	ACR
ENST00000527761	ENSG00000100312	ACR
ENST00000532913	ENSG00000254499	AC002056.5
ENST00000395613	ENSG00000213683	AC002056.3
ENST00000496652	ENSG00000184319	RPL23AP82
ENST00000467796	ENSG00000184319	RPL23AP82
ENST00000462238	ENSG00000184319	RPL23AP82
ENST00000463325	ENSG00000184319	RPL23AP82
ENST00000494075	ENSG00000184319	RPL23AP82
ENST00000423888	ENSG00000184319	RPL23AP82
ENST00000480246	ENSG00000184319	RPL23AP82
ENST00000427528	ENSG00000184319	RPL23AP82
ENST00000435118	ENSG00000079974	RABL2B
ENST00000354869	ENSG00000079974	RABL2B
ENST00000425098	ENSG00000079974	RABL2B
ENST00000395593	ENSG00000079974	RABL2B
ENST00000395598	ENSG00000079974	RABL2B
ENST00000395591	ENSG00000079974	RABL2B
ENST00000395595	ENSG00000079974	RABL2B
ENST00000465063	ENSG00000079974	RABL2B
ENST00000436958	ENSG00000079974	RABL2B
ENST00000482308	ENSG00000079974	RABL2B
ENST00000464678	ENSG00000079974	RABL2B
ENST00000395590	ENSG00000079974	RABL2B
ENST00000468451	ENSG00000079974	RABL2B
ENST00000464740	ENSG00000079974	RABL2B
ENST00000413505	ENSG00000079974	RABL2B
DQ459430	ERCC-00002	ERCC-00002
DQ516784	ERCC-00003	ERCC-00003
DQ516752	ERCC-00004	ERCC-00004
DQ668364	ERCC-00009	ERCC-00009
DQ883670	ERCC-00012	ERCC-00012
EF011062	ERCC-00013	ERCC-00013
DQ875385	ERCC-00014	ERCC-00014
DQ883664	ERCC-00016	ERCC-00016
DQ459420	ERCC-00017	ERCC-00017
DQ883651	ERCC-00019	ERCC-00019
DQ855004	ERCC-00022	ERCC-00022
DQ854993	ERCC-00024	ERCC-00024
DQ883689	ERCC-00025	ERCC-00025
DQ459419	ERCC-00028	ERCC-00028
DQ459431	ERCC-00031	ERCC-00031
DQ516796	ERCC-00033	ERCC-00033
DQ855001	ERCC-00034	ERCC-00034
DQ459413	ERCC-00035	ERCC-00035
DQ883656	ERCC-00039	ERCC-00039
DQ883661	ERCC-00040	ERCC-00040
EF011069	ERCC-00041	ERCC-00041
DQ516783	ERCC-00042	ERCC-00042
DQ516787	ERCC-00043	ERCC-00043
DQ459424	ERCC-00044	ERCC-00044
DQ516748	ERCC-00046	ERCC-00046
DQ883671	ERCC-00048	ERCC-00048
DQ516740	ERCC-00051	ERCC-00051
DQ516785	ERCC-00053	ERCC-00053
DQ516731	ERCC-00054	ERCC-00054
DQ668366	ERCC-00057	ERCC-00057
DQ459418	ERCC-00058	ERCC-00058
DQ668356	ERCC-00059	ERCC-00059
DQ516763	ERCC-00060	ERCC-00060
DQ459426	ERCC-00061	ERCC-00061
DQ516786	ERCC-00062	ERCC-00062
DQ883653	ERCC-00067	ERCC-00067
DQ459421	ERCC-00069	ERCC-00069
DQ883654	ERCC-00071	ERCC-00071
DQ668358	ERCC-00073	ERCC-00073
DQ516754	ERCC-00074	ERCC-00074
DQ516778	ERCC-00075	ERCC-00075
DQ883650	ERCC-00076	ERCC-00076
DQ516742	ERCC-00077	ERCC-00077
DQ883673	ERCC-00078	ERCC-00078
DQ883652	ERCC-00079	ERCC-00079
DQ854991	ERCC-00081	ERCC-00081
DQ516780	ERCC-00083	ERCC-00083
DQ883682	ERCC-00084	ERCC-00084
DQ883669	ERCC-00085	ERCC-00085
DQ516791	ERCC-00086	ERCC-00086
DQ459425	ERCC-00092	ERCC-00092
DQ516759	ERCC-00095	ERCC-00095
DQ459429	ERCC-00096	ERCC-00096
DQ516758	ERCC-00097	ERCC-00097
DQ459415	ERCC-00098	ERCC-00098
DQ875387	ERCC-00099	ERCC-00099
DQ516815	ERCC-00104	ERCC-00104
DQ668365	ERCC-00108	ERCC-00108
DQ854998	ERCC-00109	ERCC-00109
DQ883685	ERCC-00111	ERCC-00111
DQ459422	ERCC-00112	ERCC-00112
DQ883663	ERCC-00113	ERCC-00113
DQ668367	ERCC-00116	ERCC-00116
DQ459412	ERCC-00117	ERCC-00117
DQ854992	ERCC-00120	ERCC-00120
DQ516782	ERCC-00123	ERCC-00123
DQ459427	ERCC-00126	ERCC-00126
EF011072	ERCC-00130	ERCC-00130
DQ855003	ERCC-00131	ERCC-00131
DQ516739	ERCC-00134	ERCC-00134
EF011063	ERCC-00136	ERCC-00136
DQ855000	ERCC-00137	ERCC-00137
DQ516777	ERCC-00138	ERCC-00138
DQ883646	ERCC-00142	ERCC-00142
DQ668362	ERCC-00143	ERCC-00143
DQ854995	ERCC-00144	ERCC-00144
DQ875386	ERCC-00145	ERCC-00145
DQ516790	ERCC-00147	ERCC-00147
DQ883642	ERCC-00148	ERCC-00148
DQ883659	ERCC-00150	ERCC-00150
DQ854997	ERCC-00154	ERCC-00154
DQ883643	ERCC-00156	ERCC-00156
DQ839618	ERCC-00157	ERCC-00157
DQ516795	ERCC-00158	ERCC-00158
DQ883658	ERCC-00160	ERCC-00160
DQ516750	ERCC-00162	ERCC-00162
DQ668359	ERCC-00163	ERCC-00163
DQ516779	ERCC-00164	ERCC-00164
DQ668363	ERCC-00165	ERCC-00165
DQ516776	ERCC-00168	ERCC-00168
DQ516773	ERCC-00170	ERCC-00170
DQ854994	ERCC-00171	ERCC-00171
